-60.924397,91.431046,45.742546
-24.63217,62.736423,92.59698
-62.310932,93.41991,34.627224
-25.009876,62.854187,88.91106
-49.903557,78.7351,58.49616
-61.191753,91.25679,47.48169
-60.507893,92.07146,46.56402
-63.085766,89.44687,44.825027
-24.13737,63.2669,89.20791
-24.01412,64.31985,91.71426
-25.628683,63.13157,92.82823
-24.748798,62.502327,88.95742
-23.789122,60.68892,87.76091
-46.642212,78.3654,62.39297
-34.5299,67.865776,73.54828
-61.657333,90.835014,46.46242
-58.6112,90.620705,45.78551
-61.350212,88.086716,47.02715
-58.64617,89.75667,45.828087
-78.2091,80.429344,30.138536
-59.568317,88.401436,45.444237
-101.0083,39.17516,33.91896
-111.84997,21.263403,35.8211
-122.19222,13.339249,34.795288
-118.49599,14.391367,30.788864
-114.970085,25.618868,33.77789
-123.502945,12.69797,35.47372
-113.012596,21.013477,35.838955
-122.23849,14.111558,33.844856
-144.8969,-59.168167,48.13085
-43.80213,74.66796,64.30702
-90.11732,54.013454,32.87557
-123.17536,14.792389,34.90015
-143.70215,-64.20252,49.76501
-135.34454,-17.071976,36.543194
-101.150665,49.897762,32.838436
-61.640873,91.602,47.21391
-121.90999,13.886673,34.959995
701.4286,133.33228,118.28676
48.741497,40.38327,142.44263
49.01266,41.446274,141.21838
48.629505,39.42936,140.95668
51.715805,39.86051,143.38577
50.913876,40.820084,144.17203
51.17512,40.537262,138.55074
45.612896,38.536674,140.98466
49.31912,37.053326,141.80968
48.2939,40.68582,142.11252
49.303513,37.77345,139.10844
49.057304,41.34872,141.54895
49.29481,41.84758,141.12529
52.425682,40.641323,143.18416
51.11759,38.298626,141.9024
206.91167,-236.47723,199.35095
207.41908,-236.59691,202.12193
50.205887,41.070866,141.01729
49.768993,41.00142,141.60402
49.14203,39.39068,141.8212
48.71865,41.126232,140.82324
-58.460457,90.954544,47.57605
-24.795017,62.778305,89.41782
207.52255,-236.95175,198.6067
-57.84947,-51.9172,94.90819
49.32295,39.72226,141.606
207.91516,-236.69276,198.74689
48.526546,37.61158,142.45035
48.90496,40.882465,140.91121
49.19648,40.50701,142.00261
49.545197,40.45785,142.3867
48.556614,41.04957,140.71138
48.31079,41.464825,141.65848
49.47391,41.70846,141.38994
207.39714,-237.40831,198.53984
207.5899,-237.45398,197.86255
207.65193,-236.74966,199.76381
51.03908,39.3543,143.62924
52.4474,39.84479,140.69583
209.22568,-239.77087,198.0106
30.85122,-158.11572,138.41255
50.393833,38.7481,144.63199
48.514652,38.438637,144.77237
207.449,-236.71811,198.36703
48.26899,37.18668,140.84747
50.99801,41.656643,144.78455
205.03162,-237.89914,200.87494
51.0351,37.492683,141.8686
48.6402,40.502697,142.15265
49.14442,40.079464,142.28368
207.27913,-236.15082,199.23367
52.13069,41.08113,138.33179
49.90174,40.616802,137.61252
45.52734,40.01673,141.89018
-27.520098,63.637573,91.145706
46.244617,38.59822,142.56612
51.983616,41.972748,140.09142
48.585003,40.933346,141.07147
208.57619,-238.20099,200.30853
49.474384,40.814995,137.28632
196.19412,-228.89433,192.26971
205.03339,-239.40259,196.77353
48.813137,38.21649,138.16812
49.489174,40.15368,145.4647
49.148514,41.372864,140.83766
48.97172,40.909046,140.07874
53.04071,40.64921,140.02652
47.463104,38.885452,138.21243
199.75749,-231.61853,194.36276
48.35929,40.832314,141.7394
48.228336,40.697605,141.31544
207.25113,-236.97366,198.48756
-18.626907,-67.831406,114.33374
109.838196,-140.03969,168.0478
-0.696102,55.427574,104.0301
48.150806,41.748375,141.1655
200.35217,-232.42596,195.48653
208.9639,-238.37433,200.95917
50.945114,38.34594,138.47772
48.784817,40.893826,140.90352
-24.725525,62.9609,88.71279
48.828354,41.050262,140.7403
48.12275,40.69618,140.62642
46.989124,38.433712,139.59074
208.5752,-236.91924,198.72018
207.12444,-237.08453,197.94257
204.71971,-237.74579,199.16571
48.650547,40.517544,137.13928
48.828964,40.979424,140.52927
207.3452,-237.68979,199.01953
46.06636,39.019676,140.07152
203.15013,-233.26543,197.31532
199.53145,-113.69013,199.42259
24.40713,45.699806,123.63921
48.219723,40.915756,140.93652
207.15901,-236.65895,198.14471
47.95955,37.708336,139.55663
50.14217,43.71419,138.97899
255.78236,27.691107,205.48547
206.20732,-237.43413,201.89499
52.11958,41.806023,138.65852
45.928192,39.95114,143.37375
49.626053,40.72532,141.66505
208.20477,-238.39668,201.013
46.704838,37.449265,142.10431
48.63812,40.45658,141.42607
206.82375,-238.29845,199.05347
-19.538664,-71.04671,119.82802
48.274715,36.923542,140.59541
51.59011,43.095222,139.3505
48.774445,39.78522,141.5998
49.92063,41.436306,141.79564
207.15852,-237.28462,198.99495
48.830345,41.350014,140.7633
49.719265,41.67392,141.9303
48.763023,40.232555,141.71957
207.09637,-237.65959,201.27219
48.580498,39.99463,140.93715
49.843967,40.504784,140.38629
47.69837,42.829308,144.00764
208.24136,-237.4196,201.41104
52.513798,39.765724,143.22298
48.77768,41.704216,141.56375
49.998596,40.614773,142.44768
49.899876,40.19837,141.59846
202.49193,-234.35872,194.32048
49.509705,40.578194,141.01285
49.770916,39.062904,138.04475
48.844658,43.02399,144.59106
207.24557,-236.80669,198.01633
48.31292,41.185875,140.704
50.808575,39.40308,138.32051
49.47851,40.379803,142.54764
-1.8003551,51.335983,108.53533
298.31668,-279.20364,208.76244
48.219975,40.372566,141.35814
48.70677,40.34817,141.58076
49.712105,40.315804,140.2669
47.445873,41.305954,138.2201
47.227386,41.443657,144.86009
48.492146,41.843483,141.3865
48.30068,41.16316,140.39265
206.76184,-238.22928,201.51363
208.65697,-236.69687,197.86548
50.02715,43.608253,142.50072
206.70601,-237.56853,198.35277
112.12694,-98.903435,171.2125
-3.1252654,50.845974,106.79476
-139.31567,-62.519764,51.450104
-155.96133,-118.699745,56.041492
207.65033,-238.09836,198.19244
48.812275,41.355125,141.28299
23.692207,45.84676,120.667366
204.26772,-236.63919,200.34016
210.07135,-236.24216,200.44469
-24.585163,62.702877,89.30567
207.91014,-236.41536,198.08723
51.394485,42.78245,143.27245
48.827866,41.60729,140.327
49.69799,41.066067,141.21371
48.293503,40.40059,142.17252
-63.32765,88.54913,47.147373
48.059258,37.770634,142.96765
206.69356,-237.15143,198.19255
47.94754,40.54857,141.5905
48.829155,40.34004,141.13087
50.17195,42.873013,143.45435
251.04152,-89.400276,210.45229
209.18446,-235.58607,198.7275
-8.041355,55.565067,102.2343
45.93791,40.323772,138.99588
207.31805,-236.44269,197.85054
184.4575,-210.34839,189.68881
51.56942,42.836212,142.76437
49.851818,40.323635,140.68623
208.3583,-233.59885,196.94678
49.12421,41.78766,141.06993
44.239876,45.36121,132.35454
197.86247,-232.71722,195.47437
-124.089066,15.892454,34.558125
