-58.28229,91.541565,44.537163
-23.429708,62.661137,90.09982
-62.310932,93.41991,34.627224
-24.5211,62.3769,88.946884
-49.903553,78.7351,58.49616
-60.7093,91.5469,47.344387
-60.469112,88.845535,44.971268
-61.361496,90.993805,47.510853
-23.514565,59.31457,85.27586
-24.844255,63.526356,89.4827
-25.54975,65.10673,91.86427
-25.26705,62.83837,91.16797
-25.248814,63.11799,89.05246
-46.642212,78.3654,62.39297
-34.52968,67.86603,73.5484
-60.573322,88.39194,45.579597
-60.149,90.76776,46.82231
-59.45904,91.22406,46.85383
-61.584427,90.853874,46.719467
-78.22139,80.421844,30.131721
-61.091583,91.73996,46.46868
-101.00411,39.180824,33.920834
-111.84997,21.263403,35.8211
-124.05947,14.643288,34.569324
-123.953026,15.324323,35.24867
-114.970085,25.618868,33.77789
-124.12658,15.416084,35.485645
-113.012596,21.013477,35.838955
-123.21304,15.198763,35.721344
-144.8969,-59.168167,48.13085
-43.802097,74.66807,64.307014
-90.11718,54.013416,32.875706
-122.431076,15.680706,34.74382
-143.70215,-64.20252,49.76501
-135.34454,-17.071976,36.543194
-101.150665,49.897762,32.838436
-59.7528,88.61496,45.15696
-122.96274,15.023416,36.25174
701.4286,133.33228,118.28676
50.6675,41.334106,141.45596
48.360275,40.830154,140.71214
48.824642,40.871994,141.18364
49.20849,37.41338,140.99606
50.580082,44.33342,141.03633
48.34917,37.82408,139.90692
46.7968,38.3965,143.65005
49.406876,37.2176,142.7684
48.789165,40.791233,141.25621
50.43845,40.731907,140.3224
49.66234,41.04727,141.50092
49.669987,41.14719,141.77074
52.03857,39.054577,142.45204
48.80753,39.506046,144.55592
209.25958,-235.25165,195.48026
210.48859,-235.83481,198.47673
48.9176,40.273388,140.11082
48.985725,40.347878,141.99371
47.789013,40.604336,141.00946
47.94004,41.153328,140.68045
-61.425087,90.106125,47.67875
-25.201782,62.975266,89.82343
197.59303,-229.82463,193.27339
-57.84947,-51.9172,94.90819
49.26671,39.755207,142.0032
206.03897,-237.97345,195.10889
51.46813,37.9962,141.93451
48.796467,41.183544,141.30968
49.589165,40.904854,141.44829
49.65305,40.09198,140.8678
48.392956,40.341656,140.49423
48.214348,41.283825,141.35173
52.588486,39.349216,142.33153
206.60533,-237.12457,198.91022
207.64832,-236.99721,199.33374
209.6913,-236.35834,195.85876
51.778694,43.18923,142.25108
52.626205,41.870647,141.04709
205.79099,-234.67487,200.08206
30.85122,-158.11572,138.41255
47.933674,37.467545,143.65688
49.630775,37.21864,140.80055
205.00693,-238.97565,198.4242
49.358276,37.58369,139.22372
48.13033,40.445766,142.86559
203.53923,-236.9249,197.976
48.35643,36.881233,142.5024
48.839302,40.93351,142.28369
48.821285,41.380264,141.89755
207.38664,-237.45699,198.5884
50.52851,44.650047,140.44989
49.30747,40.294914,137.35748
45.67939,39.361004,142.26619
-23.833538,64.090775,91.027374
46.720737,37.44301,142.4354
48.00885,38.861694,138.21397
48.383858,40.87553,140.98788
207.61095,-235.81029,195.36574
50.787853,38.49787,138.48506
195.93712,-227.89218,192.42024
208.9575,-235.3473,201.3834
51.84034,38.549572,139.08562
50.198387,39.482243,144.93529
48.81285,41.189438,140.3223
49.100826,41.16988,139.96744
48.84276,41.17739,141.17885
50.061382,39.738716,137.48796
207.55878,-237.92688,198.79692
49.323334,41.06972,141.20612
47.994118,41.118927,140.86113
205.38158,-234.69553,196.76982
-18.631138,-67.83513,114.33271
109.83862,-140.03879,168.0478
-0.696102,55.427574,104.0301
48.015488,40.783978,141.84003
207.98111,-237.04047,198.03401
201.0181,-234.43413,197.71007
52.25575,39.940556,138.59512
49.43571,40.63021,141.05884
-24.649641,63.020157,88.67387
48.76164,41.275284,140.99124
49.35597,40.205227,141.06404
48.874733,37.587944,140.0051
209.82985,-235.71548,196.88847
207.63742,-237.53333,198.1246
